name,response
Kurisu,"Well, do you?"
Kurisu,And?
Kurisu,"You're obviously a virgin, thank you ver--"
Kurisu,...Hah!?
Kurisu,...P-pretend you didn't just hear that.
Kurisu,S-sorry...
Kurisu,Ugh...
Kurisu,Shut up! What's wrong with being a virgin!?
Kurisu,...Hah!?
Kurisu,Ah... awhawha...
Kurisu,L-let's get out of here!
Kurisu,What's important for a first date is to make a good impression.
Kurisu,"An unclean appearance is out of the question. A haircut is especially important. Long hair looks dirty, so it's no good."
Kurisu,"For clothes, you should wear something exactly the right size. Though it may be trendy, especially in Akiba, for young men to wear baggy clothes, it looks sloppy, so it's not good."
Kurisu,"On the first date, conversation tends to break due to mutual nervousness. What's important is to play 'conversation catch'."
Kurisu,"One-sided conversations aren't fun for the other side. Girls especially like to talk, so the guy should try to keep the conversation going."
Kurisu,Not just by listening. Throwing in appropriate responses is also necessary. Responsiveness gives the girl the impression that you're really listening to her.
Kurisu,"Basically, you need to be the opposite of yourself."
Kurisu,"Anyway, focus on acting normal for now. No more of that idiotic laughter."
Kurisu,You're too heavy-handed with girls. You talk too pompously. You fire off nonsensical delusions.
Kurisu,Who are you calling an American virgin?
Kurisu,"Yeah, sure thing, virgin."
Kurisu,There's a saying. 'A fortress is judged by how many attacks it repulses; a soldier is judged by how many fortresses he takes.'
Kurisu,...You're right. This is a dumb argument.
Kurisu,"Anyway, this dating manual actually says some pretty interesting things."
Kurisu,"Like 'when walking down the street, be sure to put yourself between your date and the road' or 'whatever you do, don't make the girl pay for anything'. Okay! For your date tomorrow, make sure you follow all of these rules."
Kurisu,"And after that, there's... carry a clean handkerchief. Spread it out when the girl goes to sit on a park bench."
Kurisu,But that's what the book says.
Kurisu,"When it's time to eat, avoid fast food of all kinds. Family restaurants are borderline acceptable. Anything else depends on your budget."
Kurisu,Arrive at the meeting place at least 15 minutes early. Tardiness is unacceptable.
Kurisu,"Then you just need to decide where to take her. Movies, art galleries, strolling through town, and food are all safe."
Kurisu,"Ah, that's really romantic!"
Kurisu,"...I mean, that's virgin imagination at full throttle. You've read too much manga."
Kurisu,"Besides, your date's a minor, so don't even think about bringing her to a hotel, okay?"
Kurisu,That just about covers it. Well? Was my lecture helpful?
Kurisu,Hwehh...!
Kurisu,...
Kurisu,"Oh-ho... So you're making moves on too many girls, huh?"
Kurisu,Okabe? Mayuri called. She was mad. You stood her up on your promise to go to ComiMa.
Kurisu,What? Explain yourself.
Kurisu,Okabe. It's been three days. Will you at least eat something?
Kurisu,"You knew, didn't you?"
Kurisu,You knew that Mayuri would die.
Kurisu,Why don't you time leap?
Kurisu,"I was sure that you would do anything to save Mayuri, even use the Time Leap Machine."
Kurisu,What happened to your plan to change Urushibara-san's gender and take back the IBN 5100?
Kurisu,You were so set on saving Mayuri. What are you still doing here?
Kurisu,Wait... did you already send the D-Mail? Did you already change worldlines?
Kurisu,"If so, and you're just a remnant Okabe left behind, then that means worldlines are parallel, and this line is doomed to continue without Mayuri..."
Kurisu,What do you mean?
Kurisu,...
Kurisu,...Will you eat?
Kurisu,"I can make cup noodles, if you like. Or should I go get something?"
Kurisu,"I suppose I could, but why? It looks like you've already blamed yourself enough."
Kurisu,Maybe we just don't have the right to change the past after all.
Kurisu,Besides...
Kurisu,No one can blame you.
Kurisu,"You've been fighting alone this whole time, one man disconnected from causality."
Kurisu,No one else can understand your pain.
Kurisu,No one else can understand the meaning of your choice.
Kurisu,"There's no way I can blame you, when I haven't time leaped even once."
Kurisu,"I'm not. When you chose to save Mayuri with the Time Leap Machine, you must have known that no one would ever understand."
Kurisu,So accept what you've done.
Kurisu,"Do that, and you'll never forget the meaning of your choice."
Kurisu,However...
Kurisu,You should also take responsibility for the girl you did save.
Kurisu,"Mayuri is dead. It's sad -- no, sad doesn't even begin to describe it -- but Mayuri is gone."
Kurisu,You couldn't change convergence. You couldn't defy fate.
Kurisu,"But she is still alive. Thanks to you, she's still alive, as a girl."
Kurisu,"And I think she's suffering alone, just like you."
Kurisu,"Aren't you the only one who can understand her suffering? You're her accomplice, remember?"
Kurisu,Is there more tomorrow?
Kurisu,What!?
Kurisu,Hey! Don't put words in my mouth!
Kurisu,"Maybe, but nobody said anything about going."
Kurisu,No way. I'd suffocate in a crowd like that.
Kurisu,"You go, Okabe. You're Mayuri's guardian, aren't you?"
Kurisu,"Oh, right. That's what it was."
Kurisu,"Well you don't want your hostage to escape, do you? Shouldn't you take her along in handcuffs or something?"
Kurisu,"What do you mean, business?"
Kurisu,No answer? I guess it was just an excuse.
Kurisu,Again? Abrupt as usual.
Kurisu,Nothing.
Kurisu,I'm not going to ComiMa.
Kurisu,Losing your memory now? Does our little mad scientist have an acetylcholine deficiency?
Kurisu,You're acting weird today. What's going on?
Kurisu,"I mean, yeah. This is like the fifth time you've brought me outside to talk about the Time Leap Machine."
Kurisu,You're time leaping?
Kurisu,That many!? What the hell are you doing!?
Kurisu,...I think I get it.
Kurisu,Don't wear yourself out.
Kurisu,"Why are you always like that!? I'm even trying to be nice. You're really full of yourself, you know?"
Kurisu,Okabe...
Kurisu,That's why you want me to go to ComiMa?
Kurisu,I can't believe there's nothing we can do.
Kurisu,"It just doesn't feel real. But it's the truth, isn't it? I can see it in your eyes."
Kurisu,...Are you okay?
Kurisu,I know. That's not what I meant.
Kurisu,Are you okay?
Kurisu,You're carrying an awful burden.
Kurisu,Then why don't you time leap now?
Kurisu,"I don't want to see Mayuri die either, you know."
Kurisu,Where did all this trust come from?
Kurisu,You're so full of yourself.
Kurisu,Okabe! She's... aah... why... I don't...
Kurisu,She just... I saw it happen! She's dead! Mayuri's dead! This... this can't be...
Kurisu,"She s-suddenly collapsed. Why!? It doesn't make sense. She's not breathing. She won't answer at all. Please, Mayuri!"
Kurisu,"Okabe, what should I... what do I do? Help! Please! Mayuri's dead!"
Kurisu,Finally.
Kurisu,Where are you?
Kurisu,Where are you?
Kurisu,"Is it woman? You're with a woman, aren't you?"
Kurisu,Shut up.
Kurisu,"You promised you'd help with the PhoneWave, remember? Or is your lab mem number just for show?"
Kurisu,...What are you doing? Where are you?
Kurisu,So you are with a woman. You're the worst.
Kurisu,You have to take it from her by force.
Kurisu,You're up against an agent of SERN. Play nice and you could end up dead.
Kurisu,Don't hesitate. Remember you're 
Kurisu,"I know you're pretty weak and scrawny, but you should be able to handle her in her current state."
Kurisu,"You might think I'm a monster for saying this... not that I care what you think, but..."
Kurisu,Kill her if you have to.
Kurisu,L-love!? Uh...
Kurisu,"...Well, thanks."
Kurisu,"Good, you're still thinking."
Kurisu,"I can't be certain whether your story is true, and I don't quite understand this attractor field hypothesis."
Kurisu,But based on what you told me...
Kurisu,"If this Kiryu woman commits suicide four days from now, then that means her death flag is already active."
Kurisu,"In other words, this worldline has approved her death."
Kurisu,"On previous worldlines where that wasn't the case, you probably couldn't have killed her even if you tried. Something would have happened to prevent it."
Kurisu,"Or possibly, killing her would have caused a dramatic shift in worldline divergence."
Kurisu,"But on this specific worldline, her death is already certain."
Kurisu,"As you've experienced with Mayuri's death, the result is what matters, not the process."
Kurisu,I believe the same applies to Kiryu. It doesn't matter how she dies.
Kurisu,"Don't be a hypocrite. We're not talking about right and wrong here, Okabe."
Kurisu,"As long as you have the Time Leap Machine, you can undo anything, even murder."
Kurisu,The result will be that you gained the necessary information without killing anybody.
Kurisu,...Phew. Just remember one thing. You're responsible for what you do.
Kurisu,"...I guess that's quite a thing for me to say, huh? After telling you to kill her."
Kurisu,"Get it done, Okabe. Bye."
Kurisu,This is Makise.
Kurisu,"Okay, but what's that noise!?"
Kurisu,So you didn't kill her. Good job!
Kurisu,It's ready.
Kurisu,Still here. She's at the Braun Tube Workshop trying to get the manager to turn on the CRT.
Kurisu,About her death? Of course not.
Kurisu,Did you send it?
Kurisu,The discharge is occurring as normal.
Kurisu,Definitely.
Kurisu,You mean it failed? Why?
Kurisu,Could we have sent it to the wrong date?
Kurisu,Check when the original D-Mail arrived. Maybe her reaction will change if the new one arrives just after that.
Kurisu,Try sending different messages.
Kurisu,"If that doesn't work, I'll adjust the timer."
Kurisu,"I can hear him shouting from below. Hashida and Mayuri are trying to calm him down, but who knows how long that'll last."
Kurisu,I don't think there's much time left.
Kurisu,Still not working?
Kurisu,Okabe? What's wrong?
Kurisu,Huh? What hasn't changed?
Kurisu,Okabe! Okabe!? Answer me!
Kurisu,What's that pounding? Are you okay?
Kurisu,What do you mean!?
Kurisu,Did you check her history?
Kurisu,"Don't be ridiculous! If you're in trouble, then get out of--"
Kurisu,Okabe!?
Kurisu,Haah... don't worry me like that... idiot...
Kurisu,"I-I mean, you set off an obvious death flag. I'm surprised you're still alive!"
Kurisu,I'm standing by at the lab.
Kurisu,Destination?
Kurisu,11 AM on the 31st...
Kurisu,"Okay, all set."
Kurisu,Activated.
Kurisu,...Well?
Kurisu,Another mistake?
Kurisu,What did the first D-Mail say?
Kurisu,"Wait. We went through this with the LOTO SIX experiment, remember?"
Kurisu,The person who reads the D-Mail chooses whether or not to act accordingly.
Kurisu,"Kiryu learned that the IBN 5100 was at the shrine. Though the cancellation mail came right afterward, I guess she ignored it and went anyway."
Kurisu,"Damn. Even when told it was too risky to go to the shrine, she went anyway..."
Kurisu,Like what?
Kurisu,Were you even interested in the IBN 5100 then?
Kurisu,What?
Kurisu,Do you have FB's phone?
Kurisu,Then there's nothing we can do.
Kurisu,"Gonna make me wait again? Well, I've been pulling all-nighters recently, so whatever."
Kurisu,"Just don't do anything stupid, okay?"
Kurisu,...
Kurisu,I thought I asked you to keep me posted.
Kurisu,Busy. Right.
Kurisu,O-of course not! Why should I care what you're up to?
Kurisu,It's just... Mayuri was really worried. I don't want to see her sad.
Kurisu,"So at least give her a call, okay?"
Kurisu,Our enemy? But...
Kurisu,Isn't she our enemy?
Kurisu,Isn't she the one who... killed Mayuri?
Kurisu,Whatever. So where are you going now? Take me with you.
Kurisu,"I'm perfectly sane, and I'm not your assistant."
Kurisu,Eh...
Kurisu,Do I die today?
Kurisu,Then there's no problem. This worldline has essentially guaranteed my survival.
Kurisu,...So the manager was FB.
Kurisu,Okabe! We need to send the D-Mail now.
Kurisu,"Miss this chance, and you could be in a lot of trouble."
Kurisu,"Your goal is to save Mayuri, not take revenge on SERN. Right?"
Kurisu,...I don't want anyone else to be hurt because of the machine we built.
Kurisu,I'll try calling.
Kurisu,He said he'll be there in five minutes.
Kurisu,"By the way, something weird happened back there."
Kurisu,"While I was waiting outside, I heard a gunshot."
Kurisu,And right after that... I saw her.
Kurisu,Nae-chan.
Kurisu,She ran out the back door.
Kurisu,When I called her to stop... our eyes met.
Kurisu,No way...
Kurisu,...
Kurisu,Calm down!
Kurisu,Check on Kiryu-san! I'll call an ambulance.
Kurisu,"No, wait! Before that..."
Kurisu,Maybe you should just send the D-Mail.
Kurisu,...Okabe.
Kurisu,I think you should send the D-Mail.
Kurisu,Everything's ready at the lab.
Kurisu,Based on the attractor field model you spoke of...
Kurisu,She'll be more likely to live if divergence exceeds 1%.
Kurisu,...Sorry. I wish I knew what to say.
Kurisu,...Okabe?
Kurisu,That girl... you mean Nae-chan?
Kurisu,...She was like a different person.
Kurisu,"Don't worry about it, Okabe."
Kurisu,Send the D-Mail right now. That'll solve everything.
Kurisu,Our enemy? But...
Kurisu,Isn't she our enemy?
Kurisu,Huh?
Kurisu,"Well, yeah, but where did that question come from?"
Kurisu,...!
Kurisu,There really was a gunshot...
Kurisu,Okabe!
Kurisu,What happened!? Are you okay!?
Kurisu,"I brought it, but..."
Kurisu,"Hey, tell me what happened, will you!?"
Kurisu,Should I call an ambulance!?
Kurisu,"R-right. If the worldline changes, then this wound will go away."
Kurisu,What do you mean?
Kurisu,...Huh?
Kurisu,Moeka-san's apartment? Never.
Kurisu,Why do you ask?
Kurisu,"Uh, he's not here."
Kurisu,"He went to ComiMa, remember?"
Kurisu,"Let me sleep, for crying out loud."
Kurisu,I was up all night.
Kurisu,Will you guys shut up? You're giving me a headache.
Kurisu,Argh! Shut up!
Kurisu,What are you talking about!?
Kurisu,"First, get your character straight! What kind of mad scientist talks about the Hammer of Justice?"
Kurisu,"Uh, I don't think that's a good idea."
Kurisu,Are you trying to get us arrested?
Kurisu,Okabe...
Kurisu,Oh god...
Kurisu,Fascinating.
Kurisu,"In theory. I'd like to see objective data, but that's obviously impossible."
Kurisu,O-of course it did.
Kurisu,"Besides, we were already planning to crack SERN's database, weren't we?"
Kurisu,"Fine. Let's see what's in there. If the mail data exists, then it's proof that what you said is true."
Kurisu,"Uh, you lost me."
Kurisu,So the first D-Mail started everything...
Kurisu,Was that the one you showed me at ATF?
Kurisu,The one that said I died or something.
Kurisu,What?
Kurisu,There you are.
Kurisu,What are you doing here?
Kurisu,You said you wanted to be alone. I ran the numbers and concluded that I had the greatest probability of finding you here.
Kurisu,H-hey! Is that how you treat someone who's worried about you?
Kurisu,N-not that I'm worried about you or anything!
Kurisu,I was going to leave you alone at first.
Kurisu,"But you've been acting weird the last couple days. I mean, you're always weird, but more than usual."
Kurisu,You look like a kid forced to eat crappy oatmeal. What happened?
Kurisu,Then why did you cancel the cracking of SERN?
Kurisu,"Oh, so you're afraid of triggering arrest flags. I get it."
Kurisu,"That's not like you at all. What happened to your ego? What happened to the insane mad scientist, Hououin Kyo--"
Kurisu,...!
Kurisu,...Which friend to let die? What are you talking about?
Kurisu,Uh... I may have figured that out when we first met.
Kurisu,"Tell me, Okabe. What do you mean?"
Kurisu,You've never hesitated to ask me for help before.
Kurisu,Don't hold back now.
Kurisu,...eh?
Kurisu,"And where SERN doesn't take over the world, right. Everyone lives. Everyone is free. You made it sound perfect."
Kurisu,...
Kurisu,...
Kurisu,...
Kurisu,"Hey, Okabe."
Kurisu,How credible do you find this attractor field model?
Kurisu,"It's all secondhand info from John Titor -- from Amane-san, isn't it?"
Kurisu,I get that it's the accepted model in 2036.
Kurisu,But how exactly did scientists prove the existence of attractor fields?
Kurisu,Even if they're right about convergence...
Kurisu,What about the relationship between worldlines?
Kurisu,"But that's just from your perspective, Okabe."
Kurisu,"Once you go to the Beta worldline, the 'me' that your brain perceives will die."
Kurisu,"In other words, your perspective will have chosen the worldline where I die instead of the one where I don't. However..."
Kurisu,Why can't the world your brain perceives be different from the world my brain perceives?
Kurisu,"Like trains, maybe."
Kurisu,"Um, let me give you an easy example..."
Kurisu,"If I want to take the train from Akiba to Yokohama, which route should I use?"
Kurisu,It's just an example. Geez.
Kurisu,"You choose to take the Yamanote Line to Tokyo Station, then transfer to the Tokaido Main Line for the rest of your trip."
Kurisu,"But I take the Yamanote Line to Osaki, then transfer to the Shonan-Shinjuku Line."
Kurisu,"Another person -- say, Hashida-san -- might decide to take the Keihin Tohoku Line for some reason."
Kurisu,And Mayuri might ride the Shinkansen from Tokyo.
Kurisu,"You and I ride the same train until Tokyo Station. But from there, we ride different lines, while still aiming for the same destination."
Kurisu,"...I like to use my imagination too, sometimes."
Kurisu,But where's the proof that there's only one world?
Kurisu,"In other words, an unknown time traveler and your unexplainable super power."
Kurisu,"There's no way to prove that she was Hashida's daughter, or anything she said about 2036 either. Not without going there ourselves."
Kurisu,"And if Reading Steiner is what you say, then it means that your subjective experience influences the memories of every single human being."
Kurisu,"That's completely absurd, Okabe. If it's true, then you're literally a god."
Kurisu,But there are no gods in reality.
Kurisu,The world doesn't revolve around you.
Kurisu,It's just your brain making you believe that it does.
Kurisu,"If that makes you this world's god, then I must be a god too. My brain is just as big as yours."
Kurisu,Let's say you choose the worldline where I die. That doesn't mean I have to do the same.
Kurisu,"The fact is that I am standing here right now, observing the world with my own subjectivity."
Kurisu,I already exist on a worldline where I don't die.
Kurisu,"Even if your perspective shifts to the Beta worldline, my perspective might remain here."
Kurisu,It's a question of where the soul lies. And I won't let you have your way with my soul.
Kurisu,But there's a chance I'm right.
Kurisu,So you have nothing to worry about.
Kurisu,"The problem is that you don't want to let me die, right?"
Kurisu,"But if my hypothesis is correct, I'll still be alive on another possible worldline."
Kurisu,So there's no reason to be afraid.
Kurisu,The same is true of attractor fields.
Kurisu,"It hasn't been proven. Even if someone did prove it by 2036, that doesn't help us here in the present."
Kurisu,In other words...
Kurisu,Anything is possible.
Kurisu,"You really don't have to worry about me, Okabe. It would just hurt my pride if you did."
Kurisu,Your phone's ringing.
Kurisu,Answer it. I don't mind.
Kurisu,What did Mayuri say?
Kurisu,You're such a wimp. I'm disappointed in you.
Kurisu,Did you not hear what I just said?
Kurisu,"A burden, huh..."
Kurisu,Then you should tell her that.
Kurisu,Okabe.
Kurisu,The old you wouldn't have worried about anything.
Kurisu,"Anyway, you should go see Mayuri."
Kurisu,I'm sure she has a lot to say.
Kurisu,...Okabe.
Kurisu,Right. I forgot I might run into you here.
Kurisu,...Thinking.
Kurisu,...
Kurisu,"...Oh, okay."
Kurisu,"Huh? Oh, yeah."
Kurisu,What the hell!?
Kurisu,"Whew, what a surprise."
Kurisu,You should've warned me sooner. Even my underwear's soaked.
Kurisu,What do you mean?
Kurisu,...!
Kurisu,"Ugh, I forgot that you're a perv too."
Kurisu,"J-just drop it! If you're imagining what color my underwear is, I'll kill you!"
Kurisu,Achoo!
Kurisu,"I'm not stripping naked, if that's what you're suggesting! Your pervy tricks won't work on me!"
Kurisu,Grr...
Kurisu,"Another word, and I'll make you eat your cerebral neocortex with ponzu sauce!"
Kurisu,A storm like that shouldn't last long. Guess we'll just wait it out.
Kurisu,"H-hey, get your own stair!"
Kurisu,W-what?
Kurisu,Y-you're too close...
Kurisu,"Don't come any closer, okay? You can stay where you are, but come any closer, and I'll push you away, okay?"
Kurisu,...Don't look at me.
Kurisu,So you were looking.
Kurisu,What are you talking about?
Kurisu,Is clumsiness one of your character traits?
Kurisu,"Yeah, yeah."
Kurisu,Give it here.
Kurisu,I happen to have a sewing kit with me. I'll stitch it up for you.
Kurisu,Something wrong with that?
Kurisu,Can't I be a domestic experiment-loving girl?
Kurisu,"Relatively, maybe. Well, actually, I don't know the domesticity index for Japanese high school girls these days."
Kurisu,"It's wet, so it's kinda hard to thread."
Kurisu,Get over it already. Is it really so wrong for me to have a sewing kit?
Kurisu,So you're saying I brought it with me because I somehow knew your coat was going to get ripped. Uh-huh.
Kurisu,Ridiculous.
Kurisu,"And before you get the wrong idea, I'm not fixing your coat because I want to or anything, okay?"
Kurisu,"Don't mock me. You just happened to tear your clothes, and I just happened to have a sewing kit handy when you did. It's coincidence. That's all."
Kurisu,So now you're saying that I went back in time for the sole purpose of repairing your stupid lab coat. Uh-huh.
Kurisu,Ridiculous. Ridiculous! There. It's so important I said it twice. Comprendes?
Kurisu,"What's that, sarcasm? All you do is complain."
Kurisu,Here.
Kurisu,"Um, by the way... it was dark, so I couldn't really see."
Kurisu,"If it turns out bad, it's not my fault. It was dark. That's all."
Kurisu,"Oh, and I hope you like the color. Because I have no idea which thread I used."
Kurisu,"Black, red, or pink. Those are the three possibilities."
Kurisu,Achoo!
Kurisu,I guess.
Kurisu,But it's wet.
Kurisu,...
Kurisu,...Have you made your decision yet?
Kurisu,Sigh... You still haven't made up your mind?
Kurisu,"You like Mayuri, don't you?"
Kurisu,"It's probably just my imagination, but lately, I've been seeing things. Like a strange sort of deja vu."
Kurisu,"In these visions, you're fighting to save Mayuri all by yourself. You never give up, no matter how much it hurts."
Kurisu,"Then you come to me for help. You're so desperate, so earnest, that I just have to do what I can."
Kurisu,"N-not that I'm doing it for you, okay!? I just want to save Mayuri, that's all."
Kurisu,"Anyway, these images are stuck in my head, like memories."
Kurisu,"I tried self-analysis. Maybe I'm mistaking dreams for reality, projecting my hopes and fantasies... I don't know."
Kurisu,But there's one thing I do know.
Kurisu,You have to save Mayuri.
Kurisu,...
Kurisu,"You know, it kinda feels like we're trapped in an ancient ruin."
Kurisu,Like the world ended...
Kurisu,And we're the only two people left.
Kurisu,I've been thinking.
Kurisu,"Say you go to the Beta worldline, and everyone else goes with you."
Kurisu,What if I can't go with you? What if I'm the only one left behind?
Kurisu,Would the entire world become like this place?
Kurisu,It's just a theory... but I can't help but wonder.
Kurisu,Don't make promises you can't keep!
Kurisu,You asked me if I wasn't afraid.
Kurisu,...Of course I'm afraid.
Kurisu,Maybe I'll disappear. Maybe I'll be left behind all alone.
Kurisu,Or maybe only you will disappear and everything else will stay the same.
Kurisu,"The world will continue, and nobody will even know that you existed. I'll go back to America as if nothing ever happened."
Kurisu,Maybe... maybe... maybe!
Kurisu,"I feel hopeless, just thinking about all the possibilities."
Kurisu,But even so!
Kurisu,Do you think I would tell you to let Mayuri die!?
Kurisu,"Jesus, it's cold!"
Kurisu,It's because of these wet clothes! This sucks.
Kurisu,"Anyway, enough of this nonsense. It's nothing but conjecture. Baseless. Worthless. I want to cut open my skull and excise the part of my brain that comes up with these delusions."
Kurisu,"Listen, Okabe."
Kurisu,You can't save both of us. Correct?
Kurisu,"No matter how you struggle, it's one or the other."
Kurisu,No buts. My answer won't change.
Kurisu,Save Mayuri.
Kurisu,"You can, and you must! There's no other way."
Kurisu,Okabe!
Kurisu,"Is there another solution? There isn't, is there?"
Kurisu,I don't want to live if it means sacrificing Mayuri!
Kurisu,"If you don't save her, I'll never forgive you!"
Kurisu,Eh...?
Kurisu,Okabe...
Kurisu,Thank you. I know you're hurting for me.
Kurisu,"But you've done enough. I'm fine, so just think about Mayuri, okay?"
Kurisu,...
Kurisu,...I know.
Kurisu,Well then.
Kurisu,I'm heading back.
Kurisu,"The lab, of course. I need to dry my clothes. I wanna take a shower, too.  "
Kurisu,You stay here and soak for a while.
Kurisu,Understand?
Kurisu,Thanks for coming to see me off.
Kurisu,"Hm? Oh. Yeah, it does."
Kurisu,"I was supposed to go back at the beginning of the month. But then I ran into a certain mad scientist, and ended up staying longer than planned."
Kurisu,There's nothing else I can help you with anyway. And I don't want to be a liability.
Kurisu,"What's wrong, Mayuri? Are you feeling sick?"
Kurisu,"W-whoa, what's going on!?"
Kurisu,"Thank you, Mayuri."
Kurisu,But this was my decision too. I'm okay with it. Really.
Kurisu,"Okabe loves you, you know."
Kurisu,"It's true, isn't it?"
Kurisu,"It would make him really sad if you died. You don't want him to be sad, do you?"
Kurisu,Yeah... I know. It makes me sad too.
Kurisu,But this was going to happen eventually. I had to go back to America sooner or later.
Kurisu,"So even if you move to another worldline, just think of me as being in America. It's practically the same thing."
Kurisu,"You have to listen to us now, Mayuri."
Kurisu,Okabe. Don't ever let go of her again.
Kurisu,"Well, I'm off."
Kurisu,Thank god I'll never have to see your silly face again!
Kurisu,Don't follow me!
Kurisu,I don't want pity. It will only make it worse.
Kurisu,This is my decision. Nothing you can say will change my mind.
Kurisu,...Goodbye.
Kurisu,"Promise me, Mayuri. Promise me you'll find happiness."
Kurisu,...Kuh!
Kurisu,This is ridiculous! You... motherfucker!
Kurisu,I said I was fine! What do you mean you won't give up!? Are you stupid? Wanna die?
Kurisu,"Are you trying to be a hero, you chuunibyou wackjob? Don't make promises you can't keep!"
Kurisu,Your stupidity is infuriating! Why can't you just do as I say!?
Kurisu,"What's the problem, huh!? If you weigh the options logically, saving Mayuri is the only--"
Kurisu,...!
Kurisu,Hmph!
Kurisu,There's nothing you can do. It's the choice of Steins Gate. Isn't that what you always say?
Kurisu,"The equation is proven, Okabe. There's no escape."
Kurisu,"You're just one man. No matter how hard you try, you can't overcome the will of the universe."
Kurisu,Kuh...
Kurisu,"Have it your way! But I'm not helping. I'm going back to America, and that's that."
Kurisu,"Goodbye. I don't expect we'll meet again, Hououin Kyouma."
Kurisu,I can't believe this! How stupid can you be? You're so... stupid!
Kurisu,Running away?
Kurisu,Time leaping is just running away.
Kurisu,Then why are you hesitating now?
Kurisu,Running only makes it hurt more.
Kurisu,I should know.
Kurisu,"Look at yourself, Okabe. You look like you've aged a decade."
Kurisu,Your heart can't take it anymore. You don't need to beat yourself up like this. Just accept the truth.
Kurisu,"Like I said, you can't stay here."
Kurisu,Go to the Beta worldline. Go to the world where Mayuri doesn't die.
Kurisu,"Not just for your sake, but for mine as well."
Kurisu,Hey! Could you not talk about me like that? I'm perfectly fine.
Kurisu,Let's say we wanted to make a machine that could physically transport people through time. What would we need?
Kurisu,Who the hell's Christina!? I never said that!
Kurisu,I don't want to deny who I've been. Because even my failures are a part of who I am today.
Kurisu,We may have created a monster here...
Kurisu,"You said I was your friend, remember? You said I was important to you. That made me really... happy, I guess..."
Kurisu,Once we're done upgrading the PhoneWave... I want you to come with me.
Kurisu,I want to be your strength.
Kurisu,Thank you. I know you're hurting for me.
Kurisu,"Hey, Okabe."
Kurisu,"Once you go to the Beta worldline, Mayuri and Hashida will forget the time we spent together, right?"
Kurisu,Will you... remember me?
Kurisu,Eh? Y-you mean...
Kurisu,Wh-what the hell are you saying!?
Kurisu,B-but... proof. I need proof. I can't come up with a formula otherwise!
Kurisu,"When the anterior pituitary gland hypersecretes ACTH, and gamma waves induce stochastic resonance, we can assume an infinite Hausdorff dimension for the Hilbert curve. That is, we can measure the asymptotic line with positron emission tomography...?"
Kurisu,...!
Kurisu,Eh!? Wh-what!?
Kurisu,Y-you want to know?
Kurisu,...
Kurisu,Close your eyes!
Kurisu,Just shut up and close them!
Kurisu,...
Kurisu,nn...
Kurisu,...
Kurisu,I-it's not like I did it... because I wanted to or anything.
Kurisu,It's just... you promised... that you wouldn't forget about me.
Kurisu,Research shows that memories are harder to forget when coupled with intense emotions.
Kurisu,"Y-you're a virgin and a perv, so I was sure you'd have an elaborative rehearsal on your first kiss, instantly making it a long-term memory you'd never forget... so..."
Kurisu,"I just don't want you to forget about me, Okabe. No matter what."
Kurisu,...eh?
Kurisu,W-why you... You're just a cherry boy!
Kurisu,So it wasn't your first...
Kurisu,Wha...
Kurisu,Th-then I guess there's no choice...
Kurisu,Just a kiss... okay?
Kurisu,Be gentle... okay?
Kurisu,Okabe...
Kurisu,Mm...
Kurisu,Don't forget me...
Kurisu,mm...
Kurisu,...
Kurisu,It's too fast...
Kurisu,Time is going by too fast.
Kurisu,I could really use a word with Einstein right now.
Kurisu,Time is not absolute.
Kurisu,"Einstein proved that time could be fast or slow, depending on the observer."
Kurisu,"Hey, Okabe."
Kurisu,The theory of relativity is so romantic...
Kurisu,"...and so sad, don't you think?"
Kurisu,...Well then.
Kurisu,...I think that would just make it harder.
Kurisu,"But you, I have no trouble leaving behind."
Kurisu,...That was a joke.
Kurisu,Uh... no thanks.
Kurisu,"Oh, fine. I guess I'll take it."
Kurisu,Yeah...
Kurisu,"But these two weeks were fun, in their own way."
Kurisu,"Give my regards to Mayuri and Hashida, okay?"
Kurisu,"Hang in there, Okabe."
Kurisu,--!
Kurisu,Goodbye.
Kurisu,"Okabe, I lo--"
Kurisu,I don't want to deny who I've been. Because even my failures are a part of who I am today.
Kurisu,"Going to the past is possible right now. Look into the sky at night, and you can see how things were tens of thousands of years ago."
Kurisu,"Um, do I know you?"
Kurisu,"You came down from the roof just now, didn't you?"
Kurisu,I heard a strange sound from the roof. Is that why the building shook just now?
Kurisu,"What's going on? It's not Doctor Nakabachi's doing, is it?"
Kurisu,Are you listening? You're sweating like crazy.
Kurisu,Hey!
Kurisu,Please answer my question!
Kurisu,...Answer me.
Kurisu,Can you... what?
Kurisu,W-wait! Stop!
Kurisu,...
Kurisu,...I wanted to talk.
Kurisu,"Are you listening, Papa?"
Kurisu,I heard you were giving a presentation on time travel.
Kurisu,So I thought about it too. Could it be possible to make a time machine?
Kurisu,"I'd like your opinion, Papa."
Kurisu,"We can polish it together, then submit it to the scientific community."
Kurisu,"I don't know if they'll listen, but just in case, I do have acquaintances at Science Magazine."
Kurisu,"Well... no, but..."
Kurisu,"You invited me to come, remember? It was the first time we'd talked in seven years. That's what got me thinking."
Kurisu,"And as I worked on the thesis, I started to realize it might actually be possible to build a time machine. "
Kurisu,"If the thesis is published, you could have your revenge on the scientific community for shunning you--"
Kurisu,Please don't yell...
